Solver Grids Delta_A Delta_B Pcost Time Restriction1 Restriction2
1 10 5000 1 429.66 0.124 0 5.412
1 10 5000 1 548.33 0.117 0 49.672
1 10 5000 1 561.47 0.126 0 25.312
1 10 5000 1 541.78 0.125 0 23.532
1 10 5000 1 589.38 0.113 0 38.156
1 10 5000 1 441.33 0.108 0 21.912
1 10 5000 1 621.63 0.111 0 46.496
1 10 5000 1 512.73 0.126 0 50.596
1 10 5000 1 388.94 0.121 0 -6.816
1 10 5000 1 624.78 0.108 0 37.448
1 10 5000 1 598.24 0.120 0 37.788
1 10 5000 1 446.86 0.118 0 3.976
1 10 5000 1 530.30 0.111 0 38.852
1 10 5000 1 600.08 0.110 0 54.240
1 10 5000 1 658.47 0.124 0 68.464
1 10 5000 1 487.50 0.125 0 27.440
1 10 5000 1 567.28 0.144 0 60.616
1 10 5000 1 557.52 0.125 0 53.008
1 10 5000 1 557.97 0.120 0 25.744
1 10 5000 1 539.24 0.121 0 31.148
1 10 5000 1 449.42 0.115 0 19.040
1 10 5000 1 493.90 0.113 0 17.860
1 10 5000 1 541.79 0.112 0 38.712
1 10 5000 1 355.91 0.121 0 3.380
1 10 5000 1 525.08 0.170 0 38.580
1 10 5000 1 591.51 0.143 0 45.008
1 10 5000 1 560.72 0.127 0 18.832
1 10 5000 1 561.39 0.133 0 37.604
1 10 5000 1 535.96 0.120 0 38.080
1 10 5000 1 589.51 0.165 0 64.056
1 10 5000 1 616.70 0.118 0 55.024
1 10 5000 1 513.04 0.123 0 19.624
1 10 5000 1 388.99 0.103 0 9.780
1 10 5000 1 568.30 0.118 0 47.912
1 10 5000 1 529.87 0.115 0 47.520
1 10 5000 1 561.95 0.129 0 13.592
1 10 5000 1 385.22 0.105 0 -6.608
1 10 5000 1 521.15 0.116 0 37.552
1 10 5000 1 551.04 0.125 0 31.608
1 10 5000 1 477.93 0.121 0 11.780
1 10 5000 1 470.96 0.114 0 26.992
1 10 5000 1 489.33 0.114 0 21.996
1 10 5000 1 543.60 0.110 0 23.528
1 10 5000 1 525.83 0.119 0 35.504
1 10 5000 1 433.65 0.110 0 19.488
1 10 5000 1 567.77 0.170 0 22.964
1 10 5000 1 486.36 0.121 0 20.684
1 10 5000 1 524.86 0.120 0 47.324
1 10 5000 1 476.15 0.116 0 23.576
1 10 5000 1 600.86 0.116 0 43.264
1 10 5000 1 540.91 0.109 0 39.404
1 10 5000 1 553.81 0.112 0 12.512
1 10 5000 1 452.04 0.114 0 18.888
1 10 5000 1 571.04 0.120 0 40.304
1 10 5000 1 524.25 0.110 0 48.428
1 10 5000 1 387.47 0.126 0 4.428
1 10 5000 1 584.70 0.121 0 62.784
1 10 5000 1 459.02 0.122 0 1.432
1 10 5000 1 412.41 0.106 0 -0.244
1 10 5000 1 526.86 0.108 0 12.020
1 10 5000 1 512.28 0.107 0 26.136
1 10 5000 1 438.44 0.122 0 6.308
1 10 5000 1 485.47 0.121 0 2.116
1 10 5000 1 447.59 0.117 0 42.484
1 10 5000 1 407.72 0.109 0 13.484
1 10 5000 1 506.36 0.125 0 33.976
1 10 5000 1 487.14 0.130 0 19.272
1 10 5000 1 565.34 0.119 0 37.032
1 10 5000 1 499.12 0.117 0 19.384
1 10 5000 1 465.17 0.120 0 31.500
1 10 5000 1 588.21 0.115 0 57.304
1 10 5000 1 466.69 0.109 0 -1.912
1 10 5000 1 496.21 0.118 0 43.324
1 10 5000 1 504.69 0.120 0 25.320
1 10 5000 1 514.20 0.126 0 37.136
1 10 5000 1 683.40 0.116 0 62.300
1 10 5000 1 634.55 0.118 0 46.292
1 10 5000 1 491.67 0.118 0 5.772
1 10 5000 1 467.82 0.121 0 30.120
1 10 5000 1 567.80 0.127 0 46.600
1 10 5000 1 481.61 0.120 0 26.616
1 10 5000 1 572.21 0.108 0 24.588
1 10 5000 1 562.47 0.110 0 47.968
1 10 5000 1 579.35 0.125 0 66.264
1 10 5000 1 531.33 0.112 0 33.648
1 10 5000 1 615.16 0.104 0 57.208
1 10 5000 1 501.72 0.107 0 43.860
1 10 5000 1 541.79 0.125 0 21.452
1 10 5000 1 477.11 0.117 0 23.480
1 10 5000 1 448.97 0.136 0 32.848
1 10 5000 1 487.87 0.122 0 36.964
1 10 5000 1 485.43 0.108 0 5.744
1 10 5000 2 453.53 0.109 0 11.988
1 10 5000 2 363.53 0.122 0 -0.820
1 10 5000 2 389.72 0.112 0 3.880
1 10 5000 2 316.01 0.113 0 -9.688
1 10 5000 2 459.22 0.131 0 7.748
1 10 5000 2 404.69 0.120 0 4.848
1 10 5000 2 477.05 0.122 0 7.888
1 10 5000 2 349.22 0.137 0 -14.072
1 10 5000 2 419.67 0.124 0 12.332
1 10 5000 2 384.24 0.113 0 3.736
1 10 5000 2 407.93 0.127 0 14.540
1 10 5000 2 342.80 0.131 0 -16.480
1 10 5000 2 217.30 0.130 0 -43.672
1 10 5000 2 506.27 0.135 0 16.448
1 10 5000 2 442.14 0.128 0 5.804
1 10 5000 2 399.99 0.119 0 17.004
1 10 5000 2 445.76 0.118 0 -8.860
1 10 5000 2 317.33 0.113 0 4.692
1 10 5000 2 437.67 0.128 0 4.956
1 10 5000 2 440.10 0.129 0 32.676
1 10 5000 2 393.78 0.173 0 -19.396
1 10 5000 2 499.97 0.134 0 6.876
1 10 5000 2 371.77 0.107 0 -1.084
1 10 5000 2 436.06 0.125 0 4.212
1 10 5000 2 461.22 0.125 0 8.840
1 10 5000 2 337.08 0.126 0 4.572
1 10 5000 2 271.32 0.110 0 -33.432
1 10 5000 2 449.72 0.112 0 -10.300
1 10 5000 2 366.48 0.126 0 -16.740
1 10 5000 2 437.75 0.131 0 19.592
1 10 5000 2 445.58 0.135 0 14.704
1 10 5000 2 358.35 0.137 0 3.116
1 10 5000 2 456.23 0.126 0 16.888
1 10 5000 2 493.28 0.117 0 16.820
1 10 5000 2 431.04 0.104 0 -18.712
1 10 5000 2 452.56 0.107 0 25.600
1 10 5000 2 368.32 0.114 0 -7.892
1 10 5000 2 385.29 0.115 0 3.976
1 10 5000 2 543.58 0.119 0 21.088
1 10 5000 2 535.37 0.111 0 14.492
1 10 5000 2 530.99 0.111 0 28.640
1 10 5000 2 438.42 0.106 0 18.628
1 10 5000 2 441.25 0.126 0 0.376
1 10 5000 2 384.94 0.117 0 -9.132
1 10 5000 2 356.32 0.106 0 5.584
1 10 5000 2 473.46 0.124 0 13.968
1 10 5000 2 315.65 0.114 0 -9.948
1 10 5000 2 420.70 0.121 0 -10.860
1 10 5000 2 462.75 0.120 0 18.364
1 10 5000 2 535.21 0.142 0 10.684
1 10 5000 2 434.70 0.124 0 26.220
1 10 5000 2 349.49 0.106 0 -14.176
1 10 5000 2 516.91 0.110 0 32.876
1 10 5000 2 450.17 0.131 0 20.824
1 10 5000 2 406.17 0.123 0 24.920
1 10 5000 2 417.41 0.121 0 -14.104
1 10 5000 2 385.08 0.125 0 10.168
1 10 5000 2 563.64 0.104 0 27.016
1 10 5000 2 466.57 0.120 0 23.440
1 10 5000 2 399.62 0.120 0 11.052
1 10 5000 2 457.54 0.130 0 10.260
1 10 5000 2 462.28 0.118 0 3.532
1 10 5000 2 445.00 0.119 0 11.668
1 10 5000 2 393.22 0.126 0 -10.720
1 10 5000 2 348.69 0.108 0 -4.828
1 10 5000 2 511.82 0.108 0 19.480
1 10 5000 2 444.25 0.117 0 4.172
1 10 5000 2 413.75 0.121 0 -16.248
1 10 5000 2 475.75 0.115 0 -8.036
1 10 5000 2 499.95 0.114 0 9.780
1 10 5000 2 467.41 0.117 0 21.056
1 10 5000 2 440.60 0.120 0 -3.124
1 10 5000 2 461.95 0.105 0 11.136
1 10 5000 2 507.00 0.104 0 16.780
1 10 5000 2 403.83 0.109 0 3.856
1 10 5000 2 347.81 0.141 0 3.132
1 10 5000 2 446.58 0.118 0 -3.648
1 10 5000 2 448.19 0.113 0 18.928
1 10 5000 2 480.51 0.121 0 27.172
1 10 5000 2 425.55 0.111 0 -12.640
1 10 5000 2 519.61 0.121 0 24.004
1 10 5000 2 456.13 0.125 0 -7.724
1 10 5000 2 424.21 0.110 0 10.168
1 10 5000 2 484.28 0.118 0 22.876
1 10 5000 2 434.11 0.117 0 2.060
1 10 5000 2 526.51 0.115 0 12.104
1 10 5000 2 520.15 0.114 0 9.828
1 10 5000 2 437.34 0.109 0 4.972
1 10 5000 2 409.99 0.105 0 15.252
1 10 5000 2 542.75 0.118 0 25.820
1 10 5000 2 376.77 0.117 0 -8.820
1 10 5000 2 464.71 0.126 0 13.680
1 10 5000 2 450.14 0.109 0 -18.292
1 10 5000 2 342.85 0.120 0 5.736
1 10 5000 2 388.22 0.118 0 -9.656
1 10 5000 2 538.08 0.121 0 22.156
1 10 5000 2 601.29 0.101 0 19.992
1 10 5000 2 382.53 0.102 0 -2.060
1 10 5000 2 387.73 0.115 0 -5.040
1 10 5000 2 379.58 0.104 0 5.608
1 10 5000 3 376.58 0.157 0 -0.492
1 10 5000 3 487.02 0.148 0 2.372
1 10 5000 3 402.76 0.144 0 -18.580
1 10 5000 3 328.49 0.133 0 -30.912
1 10 5000 3 473.35 0.147 0 9.936
1 10 5000 3 443.11 0.141 0 -2.680
1 10 5000 3 310.99 0.122 0 -13.088
1 10 5000 3 433.53 0.117 0 14.608
1 10 5000 3 435.13 0.118 0 5.584
1 10 5000 3 360.49 0.110 0 -9.324
1 10 5000 3 484.31 0.110 0 9.416
1 10 5000 3 373.38 0.131 0 -4.504
1 10 5000 3 452.88 0.125 0 13.356
1 10 5000 3 335.43 0.120 0 -22.084
1 10 5000 3 467.59 0.120 0 5.528
1 10 5000 3 491.84 0.118 0 -6.380
1 10 5000 3 465.81 0.133 0 -0.876
1 10 5000 3 355.06 0.113 0 -11.812
1 10 5000 3 440.01 0.116 0 2.552
1 10 5000 3 433.81 0.112 0 -1.864
1 10 5000 3 305.79 0.119 0 -17.276
1 10 5000 3 428.74 0.123 0 16.644
1 10 5000 3 450.94 0.115 0 21.008
1 10 5000 3 439.30 0.137 0 3.732
1 10 5000 3 520.24 0.127 0 1.836
1 10 5000 3 285.78 0.117 0 -25.204
1 10 5000 3 351.88 0.112 0 -16.248
1 10 5000 3 291.19 0.156 0 -11.880
1 10 5000 3 508.48 0.132 0 9.320
1 10 5000 3 422.94 0.123 0 -2.504
1 10 5000 3 354.02 0.114 0 -21.764
1 10 5000 3 492.47 0.126 0 8.332
1 10 5000 3 260.76 0.113 0 -22.456
1 10 5000 3 399.28 0.113 0 -4.892
1 10 5000 3 308.55 0.113 0 -17.416
1 10 5000 3 339.74 0.139 0 -29.140
1 10 5000 3 431.60 0.131 0 -8.572
1 10 5000 3 370.56 0.109 0 -14.720
1 10 5000 3 478.85 0.124 0 12.848
1 10 5000 3 380.76 0.119 0 -6.072
1 10 5000 3 386.55 0.106 0 -0.548
1 10 5000 3 390.88 0.105 0 -1.996
1 10 5000 3 382.44 0.107 0 5.436
1 10 5000 3 458.52 0.124 0 -3.872
1 10 5000 3 480.97 0.118 0 -2.244
1 10 5000 3 412.63 0.119 0 -4.376
1 10 5000 3 405.44 0.110 0 -0.184
1 10 5000 3 429.53 0.143 0 -10.900
1 10 5000 3 393.86 0.112 0 -4.056
1 10 5000 3 540.41 0.122 0 11.372
1 10 5000 3 423.52 0.106 0 -10.844
1 10 5000 3 285.78 0.108 0 -44.444
1 10 5000 3 382.11 0.112 0 -11.756
1 10 5000 3 294.90 0.134 0 -9.640
1 10 5000 3 373.14 0.137 0 -1.092
1 10 5000 3 441.28 0.112 0 5.488
1 10 5000 3 414.19 0.110 0 2.640
1 10 5000 3 463.48 0.110 0 -1.852
1 10 5000 3 465.95 0.115 0 6.760
1 10 5000 3 462.27 0.110 0 14.952
1 10 5000 3 370.06 0.109 0 -27.380
1 10 5000 3 316.95 0.119 0 3.540
1 10 5000 3 387.57 0.125 0 -7.964
1 10 5000 3 472.37 0.124 0 3.240
1 10 5000 3 469.54 0.126 0 15.932
1 10 5000 3 465.59 0.107 0 12.528
1 10 5000 3 337.61 0.115 0 -9.852
1 10 5000 3 468.55 0.126 0 13.220
1 10 5000 3 386.24 0.121 0 -18.640
1 10 5000 3 323.16 0.108 0 -9.284
1 10 5000 3 413.95 0.120 0 -12.028
1 10 5000 3 415.41 0.106 0 -3.808
1 10 5000 3 479.82 0.122 0 10.744
1 10 5000 3 417.05 0.106 0 7.360
1 10 5000 3 485.95 0.109 0 13.696
1 10 5000 3 358.29 0.127 0 5.368
1 10 5000 3 199.98 0.127 0 -26.156
1 10 5000 3 347.03 0.144 0 -15.656
1 10 5000 3 475.32 0.138 0 0.828
1 10 5000 3 410.98 0.112 0 -1.368
1 10 5000 3 284.94 0.116 0 -2.088
1 10 5000 3 408.25 0.115 0 -0.784
1 10 5000 3 315.39 0.112 0 -2.304
1 10 5000 3 357.37 0.111 0 -13.128
1 10 5000 3 331.86 0.115 0 -7.016
1 10 5000 3 452.30 0.110 0 12.136
1 10 5000 3 347.45 0.152 0 -25.744
1 10 5000 3 403.32 0.129 0 -13.556
1 10 5000 3 325.60 0.112 0 -12.420
1 10 5000 3 455.50 0.107 0 -7.720
1 10 5000 3 459.90 0.130 0 12.148
1 10 5000 3 290.41 0.123 0 -15.364
1 10 5000 3 420.39 0.107 0 -2.780
1 10 5000 3 358.62 0.117 0 -26.916
1 10 5000 3 421.31 0.108 0 -9.064
1 10 5000 3 402.30 0.108 0 -11.040
1 10 5000 3 389.32 0.105 0 6.268
1 10 5000 3 339.44 0.109 0 -7.168
1 10 5000 3 418.96 0.109 0 -11.296
1 10 5000 3 419.14 0.112 0 -11.188
1 10 5000 4 275.37 0.109 0 -7.312
1 10 5000 4 502.58 0.119 0 -5.524
1 10 5000 4 347.59 0.114 0 -22.456
1 10 5000 4 388.68 0.117 0 -22.076
1 10 5000 4 455.32 0.113 0 -2.232
1 10 5000 4 337.19 0.121 0 -11.916
1 10 5000 4 404.37 0.123 0 -8.572
1 10 5000 4 377.24 0.122 0 -18.064
1 10 5000 4 424.04 0.132 0 13.016
1 10 5000 4 456.95 0.139 0 3.808
1 10 5000 4 265.31 0.109 0 -31.504
1 10 5000 4 366.87 0.109 0 -24.144
1 10 5000 4 433.71 0.114 0 -0.004
1 10 5000 4 479.98 0.114 0 10.936
1 10 5000 4 440.35 0.131 0 -4.968
1 10 5000 4 347.03 0.114 0 -38.284
1 10 5000 4 416.97 0.107 0 -8.856
1 10 5000 4 337.89 0.135 0 -2.160
1 10 5000 4 457.91 0.129 0 -14.916
1 10 5000 4 523.68 0.109 0 16.940
1 10 5000 4 514.87 0.104 0 4.048
1 10 5000 4 472.42 0.106 0 -0.684
1 10 5000 4 399.43 0.125 0 -22.148
1 10 5000 4 316.20 0.130 0 -24.532
1 10 5000 4 253.87 0.119 0 -23.368
1 10 5000 4 369.81 0.138 0 2.468
1 10 5000 4 352.55 0.122 0 6.528
1 10 5000 4 384.66 0.119 0 -11.160
1 10 5000 4 363.45 0.122 0 -9.836
1 10 5000 4 271.59 0.118 0 -10.064
1 10 5000 4 419.34 0.120 0 -3.892
1 10 5000 4 269.20 0.116 0 -9.108
1 10 5000 4 312.90 0.112 0 -12.044
1 10 5000 4 324.45 0.118 0 -9.168
1 10 5000 4 382.26 0.107 0 -13.944
1 10 5000 4 339.16 0.135 0 -14.052
1 10 5000 4 376.93 0.167 0 -21.096
1 10 5000 4 436.12 0.144 0 13.088
1 10 5000 4 315.44 0.131 0 -33.192
1 10 5000 4 368.86 0.136 0 -1.628
1 10 5000 4 417.47 0.127 0 -2.128
1 10 5000 4 356.66 0.122 0 -17.808
1 10 5000 4 409.32 0.113 0 2.408
1 10 5000 4 403.92 0.120 0 -12.344
1 10 5000 4 414.41 0.143 0 8.204
1 10 5000 4 318.58 0.118 0 0.932
1 10 5000 4 252.63 0.121 0 -14.412
1 10 5000 4 370.61 0.115 0 -16.896
1 10 5000 4 321.49 0.116 0 -13.664
1 10 5000 4 223.83 0.112 0 -18.472
1 10 5000 4 272.83 0.111 0 -12.060
1 10 5000 4 483.78 0.118 0 -12.596
1 10 5000 4 389.43 0.114 0 -6.724
1 10 5000 4 337.07 0.122 0 -11.272
1 10 5000 4 466.05 0.131 0 -6.684
1 10 5000 4 438.25 0.112 0 -4.692
1 10 5000 4 482.59 0.114 0 -7.516
1 10 5000 4 338.97 0.124 0 -22.028
1 10 5000 4 284.72 0.125 0 -40.688
1 10 5000 4 389.83 0.110 0 -21.588
1 10 5000 4 506.56 0.116 0 13.384
1 10 5000 4 411.68 0.117 0 -13.484
1 10 5000 4 382.22 0.110 0 7.628
1 10 5000 4 336.32 0.116 0 -1.636
1 10 5000 4 397.50 0.109 0 -9.692
1 10 5000 4 353.95 0.109 0 -10.852
1 10 5000 4 431.97 0.115 0 -1.388
1 10 5000 4 485.40 0.105 0 15.448
1 10 5000 4 377.76 0.107 0 -21.304
1 10 5000 4 276.44 0.105 0 -46.812
1 10 5000 4 456.56 0.111 0 0.488
1 10 5000 4 495.95 0.110 0 -0.640
1 10 5000 4 401.62 0.112 0 -11.156
1 10 5000 4 437.81 0.115 0 5.092
1 10 5000 4 296.89 0.107 0 -22.316
1 10 5000 4 326.37 0.105 0 -4.324
1 10 5000 4 350.80 0.124 0 -6.392
1 10 5000 4 372.18 0.107 0 -7.024
1 10 5000 4 349.62 0.113 0 4.252
1 10 5000 4 473.15 0.105 0 6.440
1 10 5000 4 420.30 0.106 0 9.196
1 10 5000 4 472.68 0.108 0 -7.592
1 10 5000 4 327.36 0.115 0 -16.240
1 10 5000 4 468.38 0.116 0 6.336
1 10 5000 4 472.51 0.101 0 13.272
1 10 5000 4 245.59 0.116 0 -29.192
1 10 5000 4 397.14 0.107 0 2.280
1 10 5000 4 443.81 0.121 0 1.704
1 10 5000 4 337.10 0.111 0 -17.072
1 10 5000 4 197.00 0.105 0 -41.568
1 10 5000 4 278.84 0.114 0 -3.080
1 10 5000 4 309.66 0.109 0 -8.852
1 10 5000 4 451.13 0.115 0 -3.908
1 10 5000 4 288.64 0.106 0 -30.384
1 10 5000 4 320.54 0.115 0 -15.992
1 10 5000 4 311.95 0.105 0 4.360
1 10 5000 4 252.75 0.108 0 -7.904
1 10 5000 4 487.31 0.115 0 2.424
1 10 5000 4 202.98 0.105 0 -23.600
1 10 5000 4 295.02 0.113 0 -17.024
1 10 5000 5 415.61 0.126 0 0.164
1 10 5000 5 269.62 0.115 0 -22.300
1 10 5000 5 445.11 0.121 0 8.720
1 10 5000 5 404.82 0.143 0 -9.388
1 10 5000 5 327.56 0.122 0 -10.512
1 10 5000 5 326.90 0.123 0 0.816
1 10 5000 5 458.87 0.111 0 -8.760
1 10 5000 5 351.51 0.129 0 -22.196
1 10 5000 5 345.09 0.150 0 -30.788
1 10 5000 5 359.49 0.115 0 -5.832
1 10 5000 5 301.06 0.120 0 -18.700
1 10 5000 5 456.35 0.120 0 -4.088
1 10 5000 5 395.84 0.139 0 -18.920
1 10 5000 5 248.59 0.130 0 -22.400
1 10 5000 5 428.29 0.121 0 5.272
1 10 5000 5 288.57 0.126 0 -12.072
1 10 5000 5 265.44 0.103 0 -26.196
1 10 5000 5 335.87 0.114 0 -14.256
1 10 5000 5 258.28 0.135 0 -38.372
1 10 5000 5 394.78 0.119 0 -3.296
1 10 5000 5 367.00 0.113 0 -29.588
1 10 5000 5 416.90 0.121 0 -18.476
1 10 5000 5 484.97 0.116 0 5.872
1 10 5000 5 353.66 0.105 0 -13.416
1 10 5000 5 427.11 0.110 0 4.656
1 10 5000 5 392.66 0.107 0 4.184
1 10 5000 5 425.14 0.117 0 -21.344
1 10 5000 5 466.67 0.108 0 12.816
1 10 5000 5 307.40 0.115 0 -26.780
1 10 5000 5 451.03 0.109 0 -3.964
1 10 5000 5 325.91 0.125 0 -9.328
1 10 5000 5 388.13 0.110 0 -19.352
1 10 5000 5 344.93 0.128 0 -15.812
1 10 5000 5 400.25 0.107 0 -1.776
1 10 5000 5 363.37 0.111 0 -10.012
1 10 5000 5 267.56 0.117 0 -13.504
1 10 5000 5 290.78 0.119 0 -0.084
1 10 5000 5 408.27 0.123 0 6.628
1 10 5000 5 456.28 0.119 0 -5.860
1 10 5000 5 329.56 0.126 0 -14.736
1 10 5000 5 479.58 0.110 0 3.968
1 10 5000 5 480.81 0.127 0 3.576
1 10 5000 5 272.62 0.119 0 -20.844
1 10 5000 5 398.93 0.108 0 -1.636
1 10 5000 5 457.87 0.138 0 -8.744
1 10 5000 5 369.48 0.107 0 -23.136
1 10 5000 5 435.60 0.111 0 -9.676
1 10 5000 5 329.65 0.111 0 -14.800
1 10 5000 5 280.77 0.114 0 -11.636
1 10 5000 5 369.57 0.117 0 -25.648
1 10 5000 5 299.39 0.105 0 -15.632
1 10 5000 5 330.59 0.109 0 -30.124
1 10 5000 5 357.39 0.140 0 -7.432
1 10 5000 5 368.33 0.109 0 -19.484
1 10 5000 5 390.19 0.099 0 2.484
1 10 5000 5 335.22 0.146 0 4.596
1 10 5000 5 432.77 0.106 0 -4.508
1 10 5000 5 368.49 0.119 0 -11.276
1 10 5000 5 396.60 0.109 0 -16.484
1 10 5000 5 467.20 0.114 0 8.160
1 10 5000 5 262.71 0.113 0 -17.092
1 10 5000 5 317.95 0.108 0 -33.892
1 10 5000 5 281.48 0.123 0 -33.908
1 10 5000 5 366.15 0.115 0 -15.756
1 10 5000 5 264.46 0.120 0 -26.296
1 10 5000 5 422.15 0.113 0 1.336
1 10 5000 5 307.61 0.105 0 -9.264
1 10 5000 5 314.77 0.105 0 -16.772
1 10 5000 5 437.81 0.123 0 11.496
1 10 5000 5 356.55 0.118 0 -0.348
1 10 5000 5 370.56 0.106 0 -24.320
1 10 5000 5 197.16 0.114 0 -22.368
1 10 5000 5 448.82 0.122 0 -7.880
1 10 5000 5 447.22 0.114 0 2.868
1 10 5000 5 239.15 0.107 0 -6.976
1 10 5000 5 354.84 0.116 0 -20.080
1 10 5000 5 401.16 0.124 0 -0.176
1 10 5000 5 348.16 0.115 0 -11.444
1 10 5000 5 422.97 0.102 0 -19.180
1 10 5000 5 330.63 0.103 0 -25.452
1 10 5000 5 364.48 0.129 0 -16.124
1 10 5000 5 476.58 0.121 0 15.300
1 10 5000 5 422.27 0.126 0 -20.248
1 10 5000 5 447.78 0.120 0 -4.936
1 10 5000 5 262.93 0.116 0 -15.860
1 10 5000 5 378.39 0.114 0 4.952
1 10 5000 5 367.02 0.121 0 -17.936
1 10 5000 5 276.70 0.127 0 -20.996
1 10 5000 5 370.03 0.103 0 -12.212
1 10 5000 5 498.70 0.119 0 12.224
1 10 5000 5 446.43 0.111 0 -13.516
1 10 5000 5 364.92 0.110 0 -29.064
1 10 5000 5 410.59 0.191 0 -17.116
1 10 5000 5 298.65 0.147 0 -28.332
1 10 5000 5 374.22 0.118 0 -8.092
1 10 5000 5 436.23 0.117 0 -3.388
1 10 5000 5 370.31 0.147 0 -5.460
1 10 5000 5 366.66 0.140 0 -11.220
1 10 5000 5 415.57 0.122 0 -26.380
1 10 5000 5 324.32 0.102 0 -18.808
1 10 5000 6 160.32 0.129 0 -45.508
1 10 5000 6 442.37 0.116 0 -11.508
1 10 5000 6 461.80 0.112 0 -5.592
1 10 5000 6 338.56 0.123 0 -23.904
1 10 5000 6 386.89 0.116 0 -19.144
1 10 5000 6 410.66 0.109 0 -15.112
1 10 5000 6 343.81 0.112 0 1.524
1 10 5000 6 290.52 0.116 0 -16.016
1 10 5000 6 343.64 0.111 0 -13.212
1 10 5000 6 466.16 0.127 0 -10.832
1 10 5000 6 352.99 0.125 0 -8.740
1 10 5000 6 310.12 0.113 0 -20.428
1 10 5000 6 389.62 0.118 0 2.788
1 10 5000 6 466.67 0.121 0 1.096
1 10 5000 6 282.92 0.111 0 -43.124
1 10 5000 6 335.93 0.110 0 -40.152
1 10 5000 6 471.34 0.132 0 -13.908
1 10 5000 6 333.54 0.123 0 -20.636
1 10 5000 6 302.85 0.121 0 -20.292
1 10 5000 6 355.83 0.110 0 -11.560
1 10 5000 6 444.76 0.127 0 -9.108
1 10 5000 6 338.52 0.144 0 -11.628
1 10 5000 6 337.40 0.112 0 -19.720
1 10 5000 6 370.14 0.125 0 -14.300
1 10 5000 6 387.00 0.117 0 -19.028
1 10 5000 6 412.52 0.113 0 -26.084
1 10 5000 6 405.39 0.123 0 -3.332
1 10 5000 6 467.92 0.139 0 -0.572
1 10 5000 6 434.99 0.155 0 4.252
1 10 5000 6 298.18 0.125 0 -16.184
1 10 5000 6 384.14 0.138 0 -11.240
1 10 5000 6 401.63 0.125 0 -16.672
1 10 5000 6 282.99 0.139 0 -34.588
1 10 5000 6 267.25 0.122 0 -33.748
1 10 5000 6 289.28 0.127 0 -26.392
1 10 5000 6 435.83 0.116 0 0.356
1 10 5000 6 460.39 0.124 0 -0.848
1 10 5000 6 347.08 0.110 0 -2.944
1 10 5000 6 385.49 0.117 0 -30.844
1 10 5000 6 487.77 0.116 0 -11.900
1 10 5000 6 363.57 0.119 0 -28.612
1 10 5000 6 316.17 0.119 0 -23.568
1 10 5000 6 402.16 0.114 0 -6.800
1 10 5000 6 379.40 0.133 0 -9.332
1 10 5000 6 348.14 0.120 0 -21.116
1 10 5000 6 301.64 0.124 0 -17.052
1 10 5000 6 191.69 0.125 0 -22.316
1 10 5000 6 425.05 0.127 0 -7.876
1 10 5000 6 309.93 0.136 0 -21.700
1 10 5000 6 368.55 0.128 0 -28.140
1 10 5000 6 471.63 0.121 0 2.784
1 10 5000 6 275.93 0.124 0 -31.968
1 10 5000 6 361.06 0.130 0 -19.136
1 10 5000 6 381.41 0.128 0 -31.200
1 10 5000 6 345.93 0.136 0 -18.568
1 10 5000 6 322.42 0.119 0 -4.484
1 10 5000 6 404.25 0.107 0 -24.000
1 10 5000 6 374.28 0.117 0 -11.488
1 10 5000 6 344.29 0.148 0 -9.648
1 10 5000 6 318.99 0.125 0 -24.236
1 10 5000 6 178.35 0.114 0 -40.680
1 10 5000 6 436.65 0.120 0 -5.816
1 10 5000 6 355.09 0.129 0 -6.620
1 10 5000 6 443.90 0.118 0 -4.152
1 10 5000 6 329.05 0.145 0 -27.020
1 10 5000 6 373.58 0.129 0 -6.380
1 10 5000 6 265.25 0.130 0 -3.876
1 10 5000 6 320.02 0.110 0 -7.216
1 10 5000 6 391.24 0.120 0 4.628
1 10 5000 6 380.18 0.117 0 -15.660
1 10 5000 6 418.30 0.119 0 -16.356
1 10 5000 6 425.79 0.133 0 -8.652
1 10 5000 6 410.25 0.120 0 -11.580
1 10 5000 6 405.07 0.173 0 -7.244
1 10 5000 6 286.26 0.132 0 -4.232
1 10 5000 6 337.64 0.122 0 -8.340
1 10 5000 6 281.61 0.118 0 -28.328
1 10 5000 6 342.91 0.133 0 -41.432
1 10 5000 6 333.22 0.126 0 -15.476
1 10 5000 6 396.36 0.111 0 -10.760
1 10 5000 6 393.70 0.112 0 -24.856
1 10 5000 6 308.14 0.122 0 -12.084
1 10 5000 6 435.05 0.111 0 -21.900
1 10 5000 6 300.68 0.110 0 -14.384
1 10 5000 6 311.39 0.111 0 -22.416
1 10 5000 6 286.78 0.122 0 -41.024
1 10 5000 6 328.55 0.113 0 -36.748
1 10 5000 6 291.09 0.132 0 -14.668
1 10 5000 6 319.41 0.124 0 -11.200
1 10 5000 6 466.55 0.126 0 -9.152
1 10 5000 6 336.59 0.116 0 -11.648
1 10 5000 6 425.87 0.113 0 -13.412
1 10 5000 6 314.12 0.116 0 -23.564
1 10 5000 6 479.68 0.111 0 -2.916
1 10 5000 6 375.45 0.111 0 -4.060
1 10 5000 6 248.96 0.119 0 -36.568
1 10 5000 6 327.30 0.106 0 -16.028
1 10 5000 6 448.95 0.108 0 -12.496
1 10 5000 6 367.50 0.117 0 -21.084
1 10 5000 6 325.21 0.114 0 -5.884
